date,gold_price_lkr,gold_price_usd,gold_reserves_us,silver_price,s&p_500,ny_stock_ex_rate,inflation_rate_us,fed_rate,buying_exchange_rates,selling_exchange_rates
25/10/2022,598982.8737,1652.8,1.03,19.34,3859.110107,14440.69043,7.7,3.08,360.7106,371.2612
26/10/2022,601056.2355,1664,1.03,19.48,3830.600098,14531.69043,7.7,3.08,360.6537,371.2103
27/10/2022,604389.513,1660.7,1.03,19.48,3807.300049,14569.90039,7.7,3.08,360.6537,371.2103
28/10/2022,604907.2155,1639.6,1.04,19.15,3901.060059,14795.62988,7.7,3.08,360.6345,371.2296
31/10/2022,596771.112,1635.9,1.04,19.13,3871.97998,14747.03027,7.7,3.08,360.6537,371.2103
1/11/2022,595381.4895,1645,1.02,19.67,3856.100098,14790.70996,7.1,3.08,360.6578,371.4597
2/11/2022,599083.5165,1645.7,1.05,19.6,3759.689941,14497.84961,7.1,3.08,360.7104,371.5123
3/11/2022,595130.8125,1627.3,1.06,19.44,3719.889893,14455.66992,7.1,3.83,360.7631,371.565
4/11/2022,594693.27,1672.5,1.03,20.79,3770.550049,14702.76953,7.1,3.83,360.8893,371.6809
7/11/2022,,1676.5,1.06,20.9,3806.800049,14808.62988,7.1,3.83,,
8/11/2022,608079.1575,1712.1,1.06,21.48,3828.110107,14889.29981,7.1,3.83,360.8893,371.6809
9/11/2022,621090.64,1710.1,1.104,21.3,3748.570068,14587.75977,7.1,3.83,360.9682,371.7599
10/11/2022,620801.6575,1750.3,1.104,21.68,3956.370117,15234.71973,7.1,3.83,360.9682,371.7599
11/11/2022,636157.715,1766,1.104,21.65,3992.929932,15352.69043,7.1,3.83,360.9682,371.7599
14/11/2022,640354.3225,1773.6,1.104,22.09,3957.25,15228.98047,7.1,3.83,360.9682,371.7599
15/11/2022,644074.745,1773.8,1.105,21.5,3991.72998,15381,7.1,3.83,360.9682,371.7599
16/11/2022,645810.4575,1773,1.105,21.5,3958.790039,15265.25,7.1,3.83,360.984,371.7757
17/11/2022,642808.5291,1760.8,1.08,20.95,3946.560059,15223.95996,7.1,3.83,360.9919,371.8325
18/11/2022,641035.885,1751.9,1.104,20.98,3965.340088,15309.76953,7.1,3.83,360.9919,371.8325
21/11/2022,634287.5075,1737.4,1.12,20.85,3949.939941,15278.25977,7.1,3.83,360.9919,371.8325
22/11/2022,633440.5525,1738.3,1.12,21.03,4003.580078,15481.75977,7.1,3.83,360.9919,371.8325
23/11/2022,632470.0075,1744.9,1.11,21.36,4027.26001,15545.51953,7.1,3.83,360.9919,371.8325
24/11/2022,637902.8603,1753.696,1.1068,21.034,3978.536035,15367.85371,7.1,3.83,360.9919,371.8325
25/11/2022,638232.045,1753.3,1.11,21.42,4026.120117,15605.66992,7.1,3.83,360.2922,371.2929
28/11/2022,635135.655,1740.1,1.1,20.91,3963.939941,15370.44043,7.1,3.83,360.2922,371.2929
29/11/2022,634395.9497,1748.4,1.106,21.2,3957.629883,15433.45996,7.1,3.83,361.2379,371.717
30/11/2022,636340.8188,1746,1.142,21.55,4080.110107,15780.01953,7.1,3.83,361.2484,371.7222
1/12/2022,644694.9371,1801.1,1.13,22.64,4076.570068,15761.12012,6.5,3.83,361.2537,371.7275
2/12/2022,652701.4607,1795.9,1.14,23.04,4071.699951,15767.01953,6.5,3.83,361.2537,371.7222
5/12/2022,656347.4593,1767.4,1.148,22.2,3998.840088,15474.79004,6.5,3.83,361.3026,371.7191
6/12/2022,644150.5752,1769.3,1.24,22.12,3941.26001,15328.45996,6.5,3.83,361.3026,371.7191
7/12/2022,,1785.5,1.2,22.71,3933.919922,15311.79004,6.5,3.83,,
8/12/2022,647598.9693,1788.7,1.21,23.06,3963.51001,15399.94043,6.5,3.83,361.3026,371.7191
9/12/2022,651082.5374,1798.1,1.25,23.53,3934.379883,15291.04981,6.5,3.83,361.3026,371.7191
12/12/2022,649416.6852,1780.5,1.25,23.22,3990.560059,15468.66992,6.5,3.83,361.1973,371.7191
13/12/2022,647864.0907,1813.9,1.212,23.8,4019.649902,15562.54004,6.5,3.83,361.1973,371.7191
14/12/2022,657430.2519,1807.5,1.55,23.95,3995.320068,15494.98047,6.5,3.83,361.1973,371.7191
15/12/2022,652343.916,1777.2,1.19,23.13,3895.75,15182.28027,6.5,4.33,361.1973,371.7191
16/12/2022,647228.5257,1790,1.19,23.15,3852.360107,15018.16992,6.5,4.33,361.1973,371.7191
19/12/2022,652006.1586,1787.7,1.16,23.03,3817.659912,14938.03027,6.5,4.33,361.1973,371.7191
20/12/2022,648767.5099,1815.9,1.16,24.09,3821.620117,15000.62012,6.5,4.33,361.0847,371.6601
21/12/2022,659692.8506,1815.9,1.21,24.03,3878.439941,15219.54981,6.5,4.33,361.0847,371.7127
22/12/2022,660564.4346,1787,1.12,23.48,3822.389893,15081.53027,6.5,4.33,361.0871,371.6613
23/12/2022,651638.2205,1795.9,1.2,23.76,3844.820068,15188.4502,6.5,4.33,360.8986,371.7819
26/12/2022,,1821.612243,1.17,23.678,3836.985986,15085.63613,6.5,4.33,,
27/12/2022,655666.0095,1814.8,1.3,24.04,3829.25,15218.25977,6.5,4.33,360.3893,371.5893
28/12/2022,657493.3325,1807.9,1.25,23.66,3783.219971,15037.32031,6.5,4.33,360.4206,371.6168
29/12/2022,656700.6329,1819.5,1.25,24.08,3849.280029,15241.20996,6.5,4.33,360.4206,371.6168
30/12/2022,659752.7145,1819.7,1.27,23.86,3839.5,15184.30957,6.5,4.33,360.4081,371.6068
2/1/2023,662292.6508,1854.3384,1.248,23.8636,3827.647197,15153.34715,6.4,4.33,360.4081,371.6068
3/1/2023,665077.7227,1839.7,1.438,24.06,3824.139893,15154.4502,6.4,4.33,360.2221,371.5921
4/1/2023,670070.4852,1852.8,1.25,23.79,3852.969971,15350.29981,6.4,4.33,359.9741,371.5724
5/1/2023,673465.5637,1834.8,1.3,23.26,3808.100098,15225.40039,6.4,4.33,359.9741,371.5724
6/1/2023,,1864.2,1.3,23.82,3895.080078,15539.74023,6.4,4.33,,
9/1/2023,681633.8639,1872.7,1.42,23.71,3892.090088,15514.44043,6.4,4.33,359.9474,371.5491
10/1/2023,678500.4368,1871.6,1.3,23.51,3919.25,15608.16992,6.4,4.33,360.0599,371.3989
11/1/2023,679382.9312,1874.6,1.25,23.33,3969.610107,15749.08984,6.4,4.33,360.4722,371.3646
12/1/2023,681960.2688,1895.5,1.25,23.86,3983.169922,15859.54981,6.4,4.33,360.3935,371.4609
13/01/2023,687493.4848,1918.4,1.28,24.23,3999.090088,15918.37012,6.4,4.33,360.3991,371.4665
16/01/2023,,1918.5512,1.3,23.728,3952.642041,15729.92402,6.4,4.33,,
17/01/2023,692025.1072,1907.2,1.3,23.94,3990.969971,15883.55957,6.4,4.33,360.4102,371.4781
18/01/2023,691197.3888,1904.4,1.25,23.53,3928.860107,15649.12988,6.4,4.33,360.4102,371.4781
19/01/2023,689535.2806,1922.1,1.25,23.75,3898.850098,15569.62988,6.4,4.33,360.5572,371.3916
20/01/2023,699495.79,1926.4,1.2,23.83,3972.610107,15777.54981,6.4,4.33,360.5513,371.3915
23/01/2023,700546.0068,1927.1,1.3,23.45,4019.810059,15880.08984,6.4,4.33,360.5496,371.3845
24/01/2023,700752.438,1933.9,1.25,23.65,4016.949951,15868.21973,6.4,4.33,360.4912,371.3909
25/01/2023,702391.212,1941.2,1.27,23.84,4016.219971,15889.26953,6.4,4.33,360.4912,371.3909
26/01/2023,704726.2507,1929.1,1.19,23.93,4060.429932,15985.87012,6.4,4.33,360.4879,371.3887
27/01/2023,698312.7513,1928.6,1.15,23.53,4070.560059,15962.58008,6.4,4.33,360.4879,371.3887
30/01/2023,697208.2243,1922.9,1.3,23.65,4017.77002,15818.90039,6.4,4.33,360.4501,371.3035
31/01/2023,697239.0062,1929.5,1.2,23.75,4076.600098,16036.38965,6.4,4.33,360.4879,371.3887
1/2/2023,697267.9774,1927.8,1.2,23.52,4119.209961,16121.25,6,4.33,360.4935,371.3942
2/2/2023,707335.4694,1916.3,1.28,23.53,4179.759766,16122.58008,6,4.58,360.4101,371.0331
3/2/2023,693599.0914,1862.9,1.2,22.33,4136.47998,15999.40039,6,4.58,360.2903,370.3529
6/2/2023,678528.1539,1866.2,1.17,22.18,4111.080078,15895.36035,6,4.58,359.9968,370.1832
7/2/2023,678039.7602,1871.7,1.17,22.12,4164,16021.62012,6,4.58,360.0937,370.2611
8/2/2023,679312.0496,1877.4,1.15,22.37,4117.859863,15934.71973,6,4.58,359.4792,370.3547
9/2/2023,680193.7152,1866.2,1.15,22.1,4081.5,15828.59961,6,4.57,359.4009,370.2786
10/2/2023,673992.1715,1862.8,1.28,22.03,4090.459961,15910.69043,6,4.58,359.0735,370.2484
13/02/2023,673560.264,1851.9,1.28,21.82,4137.290039,16052.25,6,4.58,359.4698,369.9592
14/02/2023,672163.2528,1854,1.2,21.84,4136.129883,16025.11035,6,4.58,359.6455,369.9523
15/02/2023,672201.2544,1834.2,1.15,21.55,4147.600098,16016.08984,6,4.58,359.6092,369.8892
16/02/2023,666551.6832,1842,1.15,21.68,4090.409912,15873.78027,6,4.58,359.5764,369.8164
17/02/2023,662148.9264,1840.4,1.15,21.69,4079.090088,15840.16016,6,4.58,359.4766,369.6666
20/02/2023,667014.9408,1824.3624,1.186,21.716,4118.104004,15961.47813,6,4.58,359.4464,369.5636
21/02/2023,666880.017,1833,1.15,21.87,3997.340088,15572.51953,6,4.58,359.9702,369.3116
22/02/2023,664090.0795,1832,1.15,21.66,3991.050049,15530.83008,6,4.58,359.3576,368.6063
23/02/2023,661194.0452,1818,1.14,21.3,4012.320068,15584.92969,6,4.58,359.0062,368.5292
24/02/2023,661724.0328,1808.8,1.14,20.81,3970.040039,15464.45996,6,4.58,358.7244,368.7702
27/02/2023,657461.3542,1817,1.15,20.67,3982.23999,15492.92969,6,4.57,358.3621,367.9284
28/02/2023,657645.5099,1828.9,1.18,20.96,3970.149902,15428.96973,6,4.57,357.6822,366.9212
1/3/2023,655376.5151,1837.7,1.18,20.96,3951.389893,15436.29981,5,4.58,351.7219,362.9543
2/3/2023,648886.6779,1833.5,1.18,20.77,3981.350098,15524.51953,5,4.57,343.9719,356.7393
3/3/2023,637009.6092,1847.7,1.11,21.09,4045.639893,15721.05957,5,4.57,334.5016,348.0322
6/3/2023,,1847.9,1.12,20.98,4048.419922,15694.33984,5,4.57,,
7/3/2023,624541.3189,1813.9,1.12,20.05,3986.370117,15439.01953,5,4.57,318.3051,335.7502
8/3/2023,591799.8372,1812.7,1.12,20,3992.01001,15440.63965,5,4.57,313.7749,331.0583
9/3/2023,579591.2404,1829.3,1.11,20.02,3918.320068,15140.79004,5,4.57,307.3635,325.5218
10/3/2023,583174.8619,1862,1.05,20.38,3861.590088,14894.17969,5,4.57,311.6269,328.9042
13/03/2023,600794.5877,1911.7,1.05,21.79,3855.76001,14764.37012,5,4.58,311.8237,328.8699
14/03/2023,615386.9902,1906.2,1.12,21.93,3919.290039,14944.74023,5,4.58,319.8479,335.6887
15/03/2023,622995.3027,1926.6,1.06,21.77,3891.929932,14662.54981,5,4.58,327.5998,344.6634
16/03/2023,644344.3034,1919,1.06,21.59,3960.280029,14830.98047,5,4.58,329.0282,346.3312
17/03/2023,648208.648,1969.8,1.2,22.35,3916.639893,14599.04981,5,4.58,332.2035,350.2275
20/03/2023,662084.0501,1979.2,1.23,22.53,3951.570068,14777.7002,5,4.58,331.7174,349.8726
21/03/2023,663595.4026,1938,1.2,22.32,4002.870117,14985.9502,5,4.58,316.8483,334.9328
22/03/2023,624631.9282,1946.8,1.2,22.67,3936.969971,14741.08008,5,4.58,312.6153,330.1625
23/03/2023,626798.2959,1993.8,1.2,23.14,3948.719971,14693.01953,5,4.83,311.2617,328.6083
24/03/2023,634623.7359,1982.1,1.25,23.25,3970.98999,14758.57031,5,4.83,314.7491,331.3791
27/03/2023,633311.8799,1952.4,1.25,23.05,3977.530029,14894.84961,5,4.83,314.825,332.5841
28/03/2023,627554.8604,1972.4,1.25,23.32,3971.27002,14949.34961,5,4.83,315.8454,332.8711
29/03/2023,635279.5251,1966.1,1.25,23.38,4027.810059,15123.95996,5,4.83,315.7075,333.4925
30/03/2023,638308.8637,1980.3,1.25,23.9,4050.830078,15200.58984,5,4.83,317.7257,335.411
31/03/2023,649005.9067,1969,1.25,24.08,4109.310059,15374.91016,5,4.83,318.277,336.0123
3/4/2023,641145.1125,1983.9,1.226,23.94,4124.509766,15487.75977,4.9,4.83,316.7511,334.2094
4/4/2023,641219.6206,2022.2,1.26,25.02,4100.600098,15374.11035,4.9,4.83,313.3744,330.5038
5/4/2023,,2020.9,1.25,24.96,4090.379883,15368.25977,4.9,4.83,,
6/4/2023,645929.0931,2011.9,1.25,25.02,4105.02002,15379.12988,4.9,4.83,313.2952,330.5619
7/4/2023,,2005.1224,1.2472,24.604,4105.963965,15396.83398,4.9,4.83,,
10/4/2023,637805.9734,1989.1,1.31,24.85,4109.109863,15427.17969,4.9,4.83,311.6379,327.7229
11/4/2023,638640.9352,2004.8,1.27,25.13,4108.939941,15520.91992,4.9,4.83,311.4414,327.6693
12/4/2023,645033.4988,2010.9,1.24,25.4,4091.949951,15500.92969,4.9,4.83,311.5607,327.1787
13/04/2023,,2041.3,1.28,25.87,4146.220215,15630.88965,4.9,4.83,,
14/04/2023,,2002.2,1.38,25.42,4137.640137,15601.78027,4.9,4.83,,
17/04/2023,640709.1982,1994.2,1.355,25.05,4151.319824,15668.33984,4.9,4.83,312.0717,327.0215
18/04/2023,639092.3755,2007.4,1.23,25.25,4154.870117,15684.95996,4.9,4.83,312.4139,327.4612
19/04/2023,643259.3376,1995.2,1.23,25.37,4154.52002,15653.62012,4.9,4.83,312.9164,327.7272
20/04/2023,639312.6741,2007.6,1.17,25.37,4129.790039,15582.94043,4.9,4.83,313.1292,327.8921
21/04/2023,643079.0489,1979.5,1.24,25.05,4133.52002,15578.92969,4.9,4.83,313.0593,328.5152
24/04/2023,637498.2041,1989.1,1.23,25.31,4137.040039,15606.70996,4.9,4.83,313.3347,328.4847
25/04/2023,642565.413,1994,1.165,24.88,4071.629883,15363.53027,4.9,4.83,313.2667,328.5407
26/04/2023,642879.298,1985.7,1.23,24.87,4055.98999,15228.58008,4.9,4.83,313.4509,328.6723
27/04/2023,642714.8086,1989.9,1.24,24.98,4135.350098,15431.63965,4.9,4.83,313.8324,328.7701
28/04/2023,639888.9018,1990.1,1.29,25,4169.47998,15545.87988,4.9,4.83,313.9239,328.7514
1/5/2023,,1983.4,1.33,25.01,4167.870117,15535.88965,4,4.83,,
2/5/2023,636985.825,2014.3,1.271,25.4,4119.580078,15314.88965,4,4.83,313.7362,328.4158
3/5/2023,647542.1215,2028.6,1.3,25.48,4090.75,15233.84961,4,4.83,313.0513,327.9562
4/5/2023,653817.9463,2048,1.5,26.03,4061.219971,15117.66992,4,5.08,312.5034,326.6292
5/5/2023,,2017.4,1.33,25.74,4136.25,15380.87012,4,5.08,,
8/5/2023,645062.0265,2026.3,1.3,25.64,4138.120117,15391.26953,4,5.08,312.1955,326.3198
9/5/2023,644578.0834,2036.2,1.352,25.7,4119.169922,15352.80957,4,5.08,311.0091,325.9516
10/5/2023,646412.6109,2030.5,1.3,25.46,4137.640137,15349.16992,4,5.08,310.9048,324.8084
11/5/2023,643440.8982,2014.7,1.25,24.25,4130.620117,15263.07031,4,5.08,308.6645,322.7018
12/5/2023,631042.0509,2014.5,1.25,23.99,4124.080078,15246.36035,4,5.08,306.3886,320.0375
15/05/2023,630846.4773,2018,1.23,24.13,4136.279785,15322.55957,4,5.08,306.1892,319.9619
16/05/2023,630511.5769,1988.4,1.254,23.74,4109.899902,15129.25,4,5.08,305.4335,318.7965
17/05/2023,618174.6204,1980.7,1.28,23.75,4158.77002,15313.91992,4,5.08,302.4257,316.188
18/05/2023,610045.4624,1956.5,1.29,23.5,4198.049805,15345.42969,4,5.08,299.2144,312.3715
19/05/2023,598983.2636,1978.7,1.31,23.92,4191.97998,15324.32031,4,5.08,300.6519,314.0848
22/05/2023,607552.8812,1974.8,1.33,23.72,4192.629883,15318.84961,4,5.08,299.7149,313.8244
23/05/2023,600234.0551,1972.4,1.26,23.47,4145.580078,15172.26953,4,5.08,299.1941,312.3359
24/05/2023,601718.6247,1962.8,1.3,23.11,4115.240234,15022.88965,4,5.08,297.9878,311.2316
25/05/2023,593510.7745,1943.1,1.27,22.79,4151.279785,14975.96973,4,5.08,297.6055,310.9562
26/05/2023,590203.5123,1944.1,1.27,23.24,4205.450195,15078.69043,4,5.08,295.6297,308.5472
29/05/2023,582001.2715,1961.988,1.286,23.266,4162.036035,15113.73379,4,5.08,289.8986,303.264
30/05/2023,577206.577,1958,1.25,23.13,4205.52002,14994.63965,4,5.08,290.6745,303.9548
31/05/2023,577375.2505,1963.9,1.25,23.47,4179.830078,14887.13965,4,5.08,287.8711,300.921
1/6/2023,574644.7427,1978,1.248,23.88,4221.02002,15031.08984,3,5.08,283.8763,297.2316
2/6/2023,578395.86,1952.4,1.3,23.64,4282.370117,15345.19043,3,5.08,287.4258,300.3287
5/6/2023,568579.4724,1958,1.3,23.53,4273.790039,15275.20996,3,5.08,285.6164,298.8583
6/6/2023,572133.7665,1965.5,1.3,23.57,4283.850098,15391.79981,3,5.08,284.8487,297.9434
7/6/2023,572183.5668,1942.7,1.318,23.44,4267.52002,15469.62988,3,5.08,285.5677,298.4378
8/6/2023,566075.0468,1963.6,1.35,24.26,4293.930176,15502.63965,3,5.08,285.69,298.9191
9/6/2023,575798.8152,1962.2,1.39,24.33,4298.859863,15499.91016,3,5.08,288.0867,301.1291
12/6/2023,579452.0471,1955.3,1.42,23.99,4338.930176,15548.46973,3,5.08,290.0692,303.7392
13/06/2023,588064.9217,1944.6,1.46,23.76,4369.009766,15667.79004,3,5.08,294.9114,309.2237
14/06/2023,590589.9481,1955.3,1.46,24.04,4372.589844,15642.73047,3,5.08,303.1925,318.9974
15/06/2023,596714.46,1957.8,1.52,23.89,4425.839844,15826.34961,3,5.07,311.6057,328.9272
16/06/2023,614583.0425,1958.4,1.7,24.08,4409.589844,15795.12012,3,5.08,300.5194,319.66
19/06/2023,604530.834,1923.1304,1.512,23.952,4383.191895,15696.09199,3,5.08,297.5388,315.1281
20/06/2023,596678.0432,1935.5,1.82,23.19,4388.709961,15648.91992,3,5.07,297.2877,314.3802
21/06/2023,593437.0881,1933.3,1.8,22.77,4365.689941,15657,3,5.07,298.4708,314.4947
22/06/2023,593181.767,1912.7,1.75,22.44,4381.890137,15600.7002,3,5.07,298.5485,314.963
23/06/2023,586842.2293,1919.1,1.9,22.33,4348.330078,15469.34961,3,5.07,299.0378,314.365
26/06/2023,591173.015,1923.7,1.93,22.81,4328.819824,15518.74023,3,5.07,299.8333,314.9261
27/06/2023,593858.9354,1914,1.9,22.94,4378.410156,15646.67969,3,5.07,301.3255,316.7243
28/06/2023,591251.7768,1912.3,1.853,22.87,4376.859863,15617.36035,3,5.07,301.159,316.6728
29/06/2023,,1909.2,1.85,22.59,4396.439941,15737.37988,3,5.07,,
30/06/2023,,1921.1,1.97,22.81,4450.379883,15875.91016,3,5.08,,
3/7/2023,,1921.7,2.125,22.9,4455.589844,15918.5,3.2,5.08,,
4/7/2023,592069.9276,1928.8944,1.9396,22.822,4411.535937,15759.16602,3.2,5.08,299.8709,314.9879
5/7/2023,589247.3671,1919.6,2,23.2,4446.819824,15835.53027,3.2,5.08,298.898,313.668
6/7/2023,589149.1117,1908.7,1.89,22.69,4411.589844,15641.66992,3.2,5.08,300.0054,315.1016
7/7/2023,588837.1634,1926.2,1.92,23.09,4398.950195,15671.62988,3.2,5.08,302.6459,317.0914
10/7/2023,599540.0051,1925,2.21,23.15,4409.529785,15748.87012,3.2,5.07,304.0216,318.2388
11/7/2023,602731.7725,1931.3,2.48,23.09,4439.259766,15897.30957,3.2,5.08,305.1317,319.3229
12/7/2023,609246.7669,1956.2,2.45,24.12,4472.160156,16011.28027,3.2,5.08,306.1518,320.6817
13/07/2023,616478.6457,1959.2,2.45,24.77,4510.040039,16106.84961,3.2,5.08,308.1626,321.8765
14/07/2023,620860.5192,1960.1,2.43,25.01,4505.419922,16040.23047,3.2,5.08,310.4938,324.6783
17/07/2023,622778.2113,1952.4,2.46,24.84,4522.790039,16054.16992,3.2,5.08,313.2921,327.1641
18/07/2023,631881.5378,1977.2,2.47,25.08,4554.97998,16156.50977,3.2,5.08,314.9592,328.6534
19/07/2023,636970.4859,1977.5,2.61,25.22,4565.720215,16230.94043,3.2,5.08,315.2616,328.9299
20/07/2023,643807.146,1968.3,2.96,24.81,4534.870117,16263.70996,3.2,5.08,316.3078,330.2942
21/07/2023,640994.1718,1964.3,2.88,24.7,4536.339844,16289.12012,3.2,5.08,318.7256,331.9854
24/07/2023,640967.5038,1960.3,2.8,24.44,4554.640137,16369.13965,3.2,5.08,321.1045,334.5576
25/07/2023,645792.455,1962.1,2.607,24.68,4567.459961,16385.16992,3.2,5.08,323.0392,336.1624
26/07/2023,646609.1416,1968.9,2.98,24.83,4566.75,16418.21094,3.2,5.08,323.6966,337.1774
27/07/2023,652311.2712,1945.4,3.11,24.24,4537.410156,16270.59961,3.2,5.33,322.8497,335.8919
28/07/2023,642198.2642,1960.4,3.15,24.37,4582.22998,16363.25977,3.2,5.33,322.6693,335.6506
31/07/2023,644691.205,1970.5,3,24.85,4588.959961,16427.28906,3.2,5.33,322.9613,335.4036
1/8/2023,,1940.7,2.9,24.21,4576.72998,16356.50977,3.7,5.33,,
2/8/2023,632562.0847,1937.4,2.92,23.75,4513.390137,16174.54004,3.7,5.33,309.7055,322.6856
3/8/2023,608655.9837,1932,2.87,23.59,4501.890137,16125.41992,3.7,5.33,308.6091,322.2084
4/8/2023,616281.5794,1939.6,2.89,23.62,4478.029785,16071.05957,3.7,5.33,312.5592,326.658
7/8/2023,618095.7219,1933.5,3.05,23.14,4518.439941,16208.23047,3.7,5.33,315.0574,328.5784
8/8/2023,621691.2825,1924.1,2.88,22.72,4499.379883,16176.34961,3.7,5.33,315.1109,328.6038
9/8/2023,619316.707,1915.4,2.85,22.65,4467.709961,16135.76953,3.7,5.33,314.947,327.522
10/8/2023,614618.0619,1914.4,2.9,22.75,4468.830078,16135.21973,3.7,5.33,313.6129,326.7861
11/8/2023,612605.5806,1912.9,2.91,22.67,4464.049805,16143.37988,3.7,5.33,313.7834,326.9576
14/08/2023,611563.4242,1910.6,2.905,22.64,4489.720215,16116.04981,3.7,5.33,313.9936,326.8853
15/08/2023,611783.7891,1902.5,2.93,22.59,4437.859863,15911.30957,3.7,5.33,314.7214,328.0221
16/08/2023,611543.5406,1896.1,2.98,22.48,4404.330078,15818.11035,3.7,5.33,314.4528,327.8235
17/08/2023,607896.6375,1884.1,3.06,22.67,4370.359863,15734.37988,3.7,5.33,314.7805,327.8749
18/08/2023,609569.8964,1886.1,3.06,22.69,4369.709961,15750.16992,3.7,5.33,316.2866,329.4982
21/08/2023,610935.5692,1893.3,3.07,23.3,4399.77002,15746.20996,3.7,5.33,316.7286,329.597
22/08/2023,614261.7438,1896.4,3.07,23.42,4387.549805,15690.28027,3.7,5.33,316.9953,329.7506
23/08/2023,615816.6318,1918.5,3.06,24.36,4436.009766,15823.26953,3.7,5.33,317.4681,329.8616
24/08/2023,621729.9748,1918.2,2.97,24.21,4376.310059,15683.00977,3.7,5.33,317.4823,329.8198
25/08/2023,621155.2425,1911.1,2.99,24.22,4405.709961,15766.91016,3.7,5.33,317.8017,329.6392
28/08/2023,620462.2537,1917.9,3,24.24,4433.310059,15879.58984,3.7,5.33,317.9628,329.5226
29/08/2023,622422.4913,1936.5,2.9,24.78,4497.629883,16041.49023,3.7,5.33,317.8342,329.5445
30/08/2023,,1944.3,2.92,24.73,4514.870117,16074.21973,3.7,5.33,,
31/08/2023,628175.514,1938.2,2.96,24.47,4507.660156,16000.37012,3.7,5.33,315.3357,326.9396
1/9/2023,620753.2642,1939.8,3,24.23,4515.77002,16091.79004,3.7,5.33,314.1999,325.8676
4/9/2023,620909.8977,1918.8072,2.956,24.49,4493.848047,16017.49199,3.7,5.33,313.9388,326.2837
5/9/2023,620213.5682,1926.2,2.96,23.56,4496.830078,15942.48047,3.7,5.33,314.8702,326.653
6/9/2023,620037.3537,1918.1,2.95,23.21,4465.47998,15891.53027,3.7,5.33,315.934,327.5101
7/9/2023,617860.1058,1917.5,2.94,22.95,4451.140137,15864.19043,3.7,5.33,316.2754,328.0638
8/9/2023,620916.8453,1918.4,2.92,22.89,4457.490234,15878.99023,3.7,5.33,316.3124,327.9947
11/9/2023,618742.8397,1923.3,2.75,23.1,4487.459961,15949.44043,3.7,5.33,316.2925,327.6048
12/9/2023,619557.4159,1911.3,2.75,23.13,4461.899902,15953.91016,3.7,5.33,316.5407,327.9261
13/09/2023,615836.5431,1909.1,2.56,22.91,4467.439941,15926.63965,3.7,5.33,316.7737,328.5308
14/09/2023,617504.4611,1910,2.71,22.75,4505.100098,16089.48047,3.7,5.33,318.0857,329.5704
15/09/2023,619360.4759,1923.7,2.7,23.13,4450.319824,15973.67969,3.7,5.33,317.5436,328.8809
18/09/2023,623255.1894,1931.5,2.61,23.23,4453.529785,15952.51953,3.7,5.33,317.6039,328.8363
19/09/2023,625795.3898,1932,2.57,23.19,4443.950195,15929.00977,3.7,5.33,318.263,329.6034
20/09/2023,625528.98,1945.6,2.61,23.58,4402.200195,15859.62012,3.7,5.33,318.6982,329.9359
21/09/2023,625595.9553,1919.2,2.5,23.44,4330,15601.59961,3.7,5.33,318.9021,329.9016
22/09/2023,624959.6403,1925.4,2.55,23.6,4320.060059,15569.50977,3.7,5.33,318.5188,329.5513
25/09/2023,623863.2047,1916.6,2.59,23.15,4337.439941,15593.73047,3.7,5.33,318.7387,329.7702
26/09/2023,621327.2019,1900.4,2.55,22.95,4273.529785,15381.58008,3.7,5.33,318.7387,329.8014
27/09/2023,616773.6456,1871.6,2.48,22.48,4274.509766,15394.69043,3.7,5.33,318.2642,328.9001
28/09/2023,,1860.4,2.49,22.51,4299.700195,15478.07031,3.7,5.33,,
29/09/2023,,1848.1,2.5,22.24,4288.049805,15398.20996,3.7,5.33,,
2/10/2023,596255.652,1830,2.5,21.22,4288.390137,15230.00977,3.2,5.33,318.2787,329.0139
3/10/2023,588344.6,1824.6,2.49,21.18,4229.450195,15043.41992,3.2,5.33,318.3187,329.0008
4/10/2023,589801.8104,1818.5,2.46,20.96,4263.75,15070.91016,3.2,5.33,318.1004,328.9126
5/10/2023,591308.4066,1816.6,2.46,20.85,4258.189941,15072.99023,3.2,5.33,318.2266,328.9081
6/10/2023,590267.7203,1830.2,2.37,21.54,4308.5,15214.01953,3.2,5.33,318.2819,328.9108
9/10/2023,599462.3582,1849.5,2.47,21.74,4335.660156,15318.08008,3.2,5.33,318.305,328.935
10/10/2023,603308.5073,1861,2.31,21.78,4358.240234,15450.24023,3.2,5.33,317.9102,328.7491
11/10/2023,602491.2826,1872.8,2.19,21.96,4376.950195,15487.78027,3.2,5.33,318.0267,328.7869
12/10/2023,607521.0364,1869.3,2.11,21.79,4349.609863,15329.54981,3.2,5.33,318.0688,328.8289
13/10/2023,606521.6618,1927.4,2.15,22.73,4327.779785,15323.7002,3.2,5.33,318.0872,328.8218
16/10/2023,622203.7507,1921.1,2.06,22.61,4373.629883,15484.5,3.2,5.33,318.1713,328.8534
17/10/2023,619550.8816,1922.7,2.046,22.86,4373.200195,15541.37988,3.2,5.33,318.279,329.4189
